#columns: network station location channel latitude longitude elevation samplerate gain units sensortype
CI 0001 20 LYE 45.402994 141.750433 74.61 1 1e6 DU/M PPP
CI 0001 20 LYN 45.402994 141.750433 74.61 1 1e6 DU/M PPP
CI 0001 20 LYZ 45.402994 141.750433 74.61 1 1e6 DU/M PPP
CI 0002 20 LYE 44.433688 143.224178 54.52 1 1e6 DU/M PPP
CI 0002 20 LYN 44.433688 143.224178 54.52 1 1e6 DU/M PPP
CI 0002 20 LYZ 44.433688 143.224178 54.52 1 1e6 DU/M PPP
CI 0003 20 LYE 44.397953 141.756310 54.74 1 1e6 DU/M PPP
CI 0003 20 LYN 44.397953 141.756310 54.74 1 1e6 DU/M PPP
CI 0003 20 LYZ 44.397953 141.756310 54.74 1 1e6 DU/M PPP
CI 0004 20 LYE 43.915691 144.675842 39.16 1 1e6 DU/M PPP
CI 0004 20 LYN 43.915691 144.675842 39.16 1 1e6 DU/M PPP
CI 0004 20 LYZ 43.915691 144.675842 39.16 1 1e6 DU/M PPP
CI 0005 20 LYE 43.507861 144.449009 177.31 1 1e6 DU/M PPP
CI 0005 20 LYN 43.507861 144.449009 177.31 1 1e6 DU/M PPP
CI 0005 20 LYZ 43.507861 144.449009 177.31 1 1e6 DU/M PPP
CI 0006 20 LYE 43.289845 145.511460 50.70 1 1e6 DU/M PPP
CI 0006 20 LYN 43.289845 145.511460 50.70 1 1e6 DU/M PPP
CI 0006 20 LYZ 43.289845 145.511460 50.70 1 1e6 DU/M PPP
CI 0007 20 LYE 43.589659 142.482478 283.61 1 1e6 DU/M PPP
CI 0007 20 LYN 43.589659 142.482478 283.61 1 1e6 DU/M PPP
CI 0007 20 LYZ 43.589659 142.482478 283.61 1 1e6 DU/M PPP
CI 0008 20 LYE 43.854011 141.510371 51.71 1 1e6 DU/M PPP
CI 0008 20 LYN 43.854011 141.510371 51.71 1 1e6 DU/M PPP
CI 0008 20 LYZ 43.854011 141.510371 51.71 1 1e6 DU/M PPP
CI 0009 20 LYE 43.070079 145.129621 78.45 1 1e6 DU/M PPP
CI 0009 20 LYN 43.070079 145.129621 78.45 1 1e6 DU/M PPP
CI 0009 20 LYZ 43.070079 145.129621 78.45 1 1e6 DU/M PPP
CI 0010 20 LYE 42.963261 144.431935 69.34 1 1e6 DU/M PPP
CI 0010 20 LYN 42.963261 144.431935 69.34 1 1e6 DU/M PPP
CI 0010 20 LYZ 42.963261 144.431935 69.34 1 1e6 DU/M PPP
CI 0011 20 LYE 43.028626 143.459231 60.53 1 1e6 DU/M PPP
CI 0011 20 LYN 43.028626 143.459231 60.53 1 1e6 DU/M PPP
CI 0011 20 LYZ 43.028626 143.459231 60.53 1 1e6 DU/M PPP
CI 0012 20 LYE 42.980516 142.401971 390.66 1 1e6 DU/M PPP
CI 0012 20 LYN 42.980516 142.401971 390.66 1 1e6 DU/M PPP
CI 0012 20 LYZ 42.980516 142.401971 390.66 1 1e6 DU/M PPP
CI 0013 20 LYE 43.177854 141.030914 112.56 1 1e6 DU/M PPP
CI 0013 20 LYN 43.177854 141.030914 112.56 1 1e6 DU/M PPP
CI 0013 20 LYZ 43.177854 141.030914 112.56 1 1e6 DU/M PPP
CI 0014 20 LYE 42.983254 141.730670 85.33 1 1e6 DU/M PPP
CI 0014 20 LYN 42.983254 141.730670 85.33 1 1e6 DU/M PPP
CI 0014 20 LYZ 42.983254 141.730670 85.33 1 1e6 DU/M PPP
CI 0015 20 LYE 42.321595 143.331003 50.50 1 1e6 DU/M PPP
CI 0015 20 LYN 42.321595 143.331003 50.50 1 1e6 DU/M PPP
CI 0015 20 LYZ 42.321595 143.331003 50.50 1 1e6 DU/M PPP
CI 0016 20 LYE 42.356905 142.364604 68.73 1 1e6 DU/M PPP
CI 0016 20 LYN 42.356905 142.364604 68.73 1 1e6 DU/M PPP
CI 0016 20 LYZ 42.356905 142.364604 68.73 1 1e6 DU/M PPP
CI 0017 20 LYE 42.450736 139.857667 74.62 1 1e6 DU/M PPP
CI 0017 20 LYN 42.450736 139.857667 74.62 1 1e6 DU/M PPP
CI 0017 20 LYZ 42.450736 139.857667 74.62 1 1e6 DU/M PPP
CI 0018 20 LYE 42.374216 140.942404 143.49 1 1e6 DU/M PPP
CI 0018 20 LYN 42.374216 140.942404 143.49 1 1e6 DU/M PPP
CI 0018 20 LYZ 42.374216 140.942404 143.49 1 1e6 DU/M PPP
CI 0019 20 LYE 42.005857 143.156530 45.52 1 1e6 DU/M PPP
CI 0019 20 LYN 42.005857 143.156530 45.52 1 1e6 DU/M PPP
CI 0019 20 LYZ 42.005857 143.156530 45.52 1 1e6 DU/M PPP
CI 0020 20 LYE 42.153547 139.519599 68.50 1 1e6 DU/M PPP
CI 0020 20 LYN 42.153547 139.519599 68.50 1 1e6 DU/M PPP
CI 0020 20 LYZ 42.153547 139.519599 68.50 1 1e6 DU/M PPP
CI 0021 20 LYE 42.008076 140.107323 78.76 1 1e6 DU/M PPP
CI 0021 20 LYN 42.008076 140.107323 78.76 1 1e6 DU/M PPP
CI 0021 20 LYZ 42.008076 140.107323 78.76 1 1e6 DU/M PPP
CI 0022 20 LYE 41.826074 140.747825 82.90 1 1e6 DU/M PPP
CI 0022 20 LYN 41.826074 140.747825 82.90 1 1e6 DU/M PPP
CI 0022 20 LYZ 41.826074 140.747825 82.90 1 1e6 DU/M PPP
CI 0023 20 LYE 41.466378 140.040651 127.54 1 1e6 DU/M PPP
CI 0023 20 LYN 41.466378 140.040651 127.54 1 1e6 DU/M PPP
CI 0023 20 LYZ 41.466378 140.040651 127.54 1 1e6 DU/M PPP
CI 0024 20 LYE 41.300773 141.213275 58.04 1 1e6 DU/M PPP
CI 0024 20 LYN 41.300773 141.213275 58.04 1 1e6 DU/M PPP
CI 0024 20 LYZ 41.300773 141.213275 58.04 1 1e6 DU/M PPP
CI 0026 20 LYE 40.778985 140.272981 61.33 1 1e6 DU/M PPP
CI 0026 20 LYN 40.778985 140.272981 61.33 1 1e6 DU/M PPP
