#columns: network station location channel latitude longitude elevation samplerate gain units sensortype
CI 0001 20 LYE 45.402992 141.750435 74.66 1 1e6 DU/M PPP
CI 0001 20 LYN 45.402992 141.750435 74.66 1 1e6 DU/M PPP
CI 0001 20 LYZ 45.402992 141.750435 74.66 1 1e6 DU/M PPP
CI 0002 20 LYE 44.433686 143.224179 54.57 1 1e6 DU/M PPP
CI 0002 20 LYN 44.433686 143.224179 54.57 1 1e6 DU/M PPP
CI 0002 20 LYZ 44.433686 143.224179 54.57 1 1e6 DU/M PPP
CI 0003 20 LYE 44.397951 141.756312 54.78 1 1e6 DU/M PPP
CI 0003 20 LYN 44.397951 141.756312 54.78 1 1e6 DU/M PPP
CI 0003 20 LYZ 44.397951 141.756312 54.78 1 1e6 DU/M PPP
CI 0004 20 LYE 43.915690 144.675842 39.21 1 1e6 DU/M PPP
CI 0004 20 LYN 43.915690 144.675842 39.21 1 1e6 DU/M PPP
CI 0004 20 LYZ 43.915690 144.675842 39.21 1 1e6 DU/M PPP
CI 0005 20 LYE 43.507860 144.449008 177.28 1 1e6 DU/M PPP
CI 0005 20 LYN 43.507860 144.449008 177.28 1 1e6 DU/M PPP
CI 0005 20 LYZ 43.507860 144.449008 177.28 1 1e6 DU/M PPP
CI 0007 20 LYE 43.589658 142.482479 283.62 1 1e6 DU/M PPP
CI 0007 20 LYN 43.589658 142.482479 283.62 1 1e6 DU/M PPP
CI 0007 20 LYZ 43.589658 142.482479 283.62 1 1e6 DU/M PPP
CI 0008 20 LYE 43.854011 141.510373 51.71 1 1e6 DU/M PPP
CI 0008 20 LYN 43.854011 141.510373 51.71 1 1e6 DU/M PPP
CI 0008 20 LYZ 43.854011 141.510373 51.71 1 1e6 DU/M PPP
CI 0009 20 LYE 43.070079 145.129621 78.50 1 1e6 DU/M PPP
CI 0009 20 LYN 43.070079 145.129621 78.50 1 1e6 DU/M PPP
CI 0009 20 LYZ 43.070079 145.129621 78.50 1 1e6 DU/M PPP
CI 0010 20 LYE 42.963261 144.431935 69.35 1 1e6 DU/M PPP
CI 0010 20 LYN 42.963261 144.431935 69.35 1 1e6 DU/M PPP
CI 0010 20 LYZ 42.963261 144.431935 69.35 1 1e6 DU/M PPP
CI 0011 20 LYE 43.028625 143.459231 60.57 1 1e6 DU/M PPP
CI 0011 20 LYN 43.028625 143.459231 60.57 1 1e6 DU/M PPP
CI 0011 20 LYZ 43.028625 143.459231 60.57 1 1e6 DU/M PPP
CI 0012 20 LYE 42.980515 142.401972 390.69 1 1e6 DU/M PPP
CI 0012 20 LYN 42.980515 142.401972 390.69 1 1e6 DU/M PPP
CI 0012 20 LYZ 42.980515 142.401972 390.69 1 1e6 DU/M PPP
CI 0013 20 LYE 43.177853 141.030915 112.57 1 1e6 DU/M PPP
CI 0013 20 LYN 43.177853 141.030915 112.57 1 1e6 DU/M PPP
CI 0013 20 LYZ 43.177853 141.030915 112.57 1 1e6 DU/M PPP
CI 0014 20 LYE 42.983253 141.730671 85.33 1 1e6 DU/M PPP
